id,price,levy,manufacturer,model,prod_year,category,leather_interior,fuel_type,engine_volume,mileage,cylinders,gear_box_type,drive_wheels,doors,wheel,color,airbags,turbo
45804274,24681,707.0,hyundai,tucson,2011,jeep,yes,diesel,2.0,135691,4,automatic,front,04-may,left wheel,grey,4,False
45799078,6000,0.0,audi,a4,2003,sedan,yes,petrol,1.8,0,4,tiptronic,4x4,04-may,left wheel,grey,6,True
45810222,1019,765.0,bmw,328,2015,sedan,yes,petrol,2.0,111166,4,automatic,rear,04-may,left wheel,silver,12,False
45653392,11290,690.0,lexus,rx 450,2016,jeep,yes,hybrid,3.5,59858,6,automatic,front,04-may,left wheel,silver,12,False
45809751,9832,707.0,chevrolet,cruze,2011,sedan,yes,diesel,2.0,169875,4,automatic,front,04-may,left wheel,white,4,False
45761845,11917,0.0,honda,fit,2010,hatchback,no,petrol,1.5,206400,4,tiptronic,front,04-may,left wheel,grey,6,False
45491643,18817,0.0,hyundai,elantra,2014,sedan,no,petrol,1.8,116800,4,tiptronic,rear,04-may,left wheel,white,0,False
45802365,14897,862.0,hyundai,h1,2011,minivan,yes,diesel,2.5,54862,4,automatic,front,04-may,left wheel,yellow,4,False
45651968,28222,0.0,mercedes-benz,vito 115 cdi,2005,minivan,no,diesel,2.2,308050,4,manual,rear,04-may,left wheel,silver,4,True
45388108,20385,0.0,volkswagen,routan sel,2010,minivan,yes,petrol,4.0,123200,6,automatic,front,04-may,left wheel,black,4,False
45805935,16621,0.0,gaz,21 3.0,2001,sedan,yes,petrol,3.0,135000,6,tiptronic,front,04-may,left wheel,white,7,True
45732660,8467,639.0,hyundai,sonata,2014,sedan,yes,lpg,2.0,419603,4,automatic,front,04-may,left wheel,orange,4,False
45810919,3920,738.0,chevrolet,cruze,2017,sedan,yes,petrol,1.4,52661,4,automatic,front,04-may,left wheel,black,12,False
44706310,16621,1185.0,toyota,camry,2009,sedan,no,petrol,2.5,60250,4,tiptronic,front,04-may,left wheel,red,16,False
45749557,30,0.0,honda,fit,2002,hatchback,no,petrol,1.3,0,4,automatic,front,04-may,right-hand drive,silver,4,False
45591107,14740,0.0,ford,focus se,2013,hatchback,yes,petrol,1.5,197000,4,manual,front,04-may,left wheel,black,2,False
45725013,20005,707.0,ssangyong,actyon,2011,jeep,yes,diesel,2.0,107479,4,automatic,front,04-may,left wheel,white,4,False
45688387,35,0.0,toyota,prius,2014,sedan,no,hybrid,1.8,160960,4,variator,front,04-may,left wheel,white,0,False
45797183,43143,1079.0,hyundai,elantra,2018,sedan,yes,petrol,2.0,35168,4,automatic,front,04-may,left wheel,grey,4,False
45801499,18503,1211.0,mercedes-benz,c 300,2010,sedan,yes,petrol,3.0,12200,6,tiptronic,rear,04-may,left wheel,white,8,False
45610241,26030,0.0,land rover,land rover sport,2007,jeep,yes,diesel,2.7,200000,6,tiptronic,4x4,04-may,left wheel,black,4,True
45793518,9722,0.0,mitsubishi,pajero,1995,jeep,yes,cng,3.5,0,6,automatic,4x4,04-may,left wheel,white,0,False
45810265,27190,639.0,chevrolet,malibu,2014,sedan,yes,petrol,2.0,57870,4,automatic,front,04-may,left wheel,white,4,False
45802779,13962,836.0,hyundai,santa fe,2010,jeep,yes,diesel,2.0,259385,4,automatic,front,04-may,left wheel,silver,4,False
45810521,24415,640.0,chevrolet,orlando,2013,jeep,yes,diesel,2.0,40299,4,automatic,front,04-may,left wheel,silver,4,False
45755654,7213,0.0,opel,zafira,1999,universal,no,diesel,2.0,290000,4,manual,front,04-may,left wheel,silver,2,True
45794129,6300,0.0,toyota,voxy,2003,minivan,no,petrol,2.0,3552100,4,automatic,front,04-may,right-hand drive,black,5,False
45352402,26657,0.0,mini,countryman s,2013,jeep,yes,petrol,1.6,124800,4,tiptronic,4x4,04-may,left wheel,black,6,True
41645702,42024,0.0,toyota,prius,2016,hatchback,no,petrol,1.8,83000,4,automatic,front,04-may,left wheel,grey,12,False
45813938,470,1273.0,mercedes-benz,ml 350,2015,jeep,yes,petrol,3.5,82819,6,automatic,4x4,04-may,left wheel,silver,12,False
45791074,5645,0.0,toyota,passo,2005,hatchback,no,petrol,1.0,135000,4,automatic,front,04-may,right-hand drive,white,2,False
45809080,8377,308.0,toyota,aqua,2015,hatchback,yes,hybrid,1.5,178442,4,automatic,front,04-may,left wheel,silver,4,False
45808911,11851,531.0,chevrolet,aveo,2012,hatchback,yes,petrol,1.6,50000,4,automatic,front,04-may,left wheel,silver,4,False
45809648,18817,1275.0,kia,sportage,2019,jeep,yes,petrol,2.4,18206,4,automatic,4x4,04-may,left wheel,black,12,False
45803006,51028,1079.0,hyundai,santa fe,2018,jeep,yes,diesel,2.0,102934,4,automatic,front,04-may,left wheel,white,4,False
45805880,14426,0.0,mitsubishi,outlander,2005,jeep,no,petrol,2.4,164000,4,tiptronic,4x4,04-may,right-hand drive,black,2,False
45797429,11133,0.0,toyota,ist,2005,hatchback,no,lpg,1.5,137000,4,automatic,front,04-may,right-hand drive,black,2,False
45514424,10349,1268.0,toyota,aqua,2012,hatchback,no,hybrid,1.5,131000,4,automatic,front,04-may,right-hand drive,black,6,False
45809444,2901,749.0,hyundai,sonata,2014,sedan,yes,petrol,2.4,158714,4,automatic,front,04-may,left wheel,white,12,False
45682464,11604,562.0,chevrolet,cruze,2015,sedan,no,petrol,1.4,76000,4,automatic,front,04-may,left wheel,blue,0,False
45590050,31361,0.0,mercedes-benz,sprinter,2004,microbus,yes,diesel,2.7,200000,5,manual,rear,02-mar,left wheel,white,2,True
45675730,10976,0.0,mercedes-benz,e 320,2000,sedan,yes,cng,3.2,0,6,tiptronic,rear,04-may,left wheel,silver,6,False
45682436,73698,0.0,toyota,camry,2019,sedan,yes,petrol,2.5,6417,4,automatic,front,04-may,left wheel,brown,12,False
45791267,10000,0.0,mercedes-benz,vito,2006,minivan,no,diesel,2.2,1000,4,manual,rear,04-may,left wheel,blue,4,False
45323336,8467,0.0,toyota,ist,2002,hatchback,no,petrol,1.5,121000,4,tiptronic,front,04-may,right-hand drive,silver,4,False
45172948,11917,0.0,jeep,grand cherokee special e,2004,jeep,yes,lpg,4.0,363200,6,automatic,4x4,04-may,left wheel,blue,4,False
45802248,35570,777.0,hyundai,h1,2014,minivan,yes,diesel,2.5,32000,4,automatic,front,04-may,left wheel,grey,4,False
45729974,43576,831.0,ssangyong,actyon,2017,jeep,yes,diesel,1.6,42891,4,automatic,front,04-may,left wheel,red,4,False
45808214,42000,0.0,mercedes-benz,sprinter,2010,microbus,yes,diesel,2.7,300000,4,manual,rear,>5,left wheel,white,2,True
45797786,19121,531.0,hyundai,elantra,2012,sedan,yes,petrol,1.6,112243,4,automatic,front,04-may,left wheel,white,4,False
45573400,24775,441.0,kia,optima,2015,sedan,yes,hybrid,2.4,87890,4,tiptronic,front,04-may,left wheel,black,6,False
45768921,15367,552.0,honda,fit,2011,hatchback,no,petrol,1.5,120000,4,automatic,front,04-may,left wheel,grey,6,False
45770496,14113,0.0,nissan,fuga,2008,sedan,yes,petrol,3.5,165000,6,tiptronic,rear,04-may,right-hand drive,green,8,False
45809053,6743,687.0,daewoo,lacetti,2010,sedan,yes,diesel,1.6,75840,4,automatic,front,04-may,left wheel,black,4,False
45798610,5645,0.0,mitsubishi,pajero io,1998,jeep,no,petrol,1.8,125000,4,automatic,4x4,02-mar,left wheel,green,4,False
45796570,26971,0.0,bmw,335 d,2011,sedan,yes,diesel,3.0,250000,6,tiptronic,front,04-may,left wheel,black,6,True
45498878,25089,639.0,hyundai,sonata sport,2014,sedan,yes,petrol,2.0,86400,4,tiptronic,front,04-may,left wheel,orange,12,True
45797900,16308,0.0,toyota,aqua,2014,hatchback,no,hybrid,1.5,12800,4,automatic,front,04-may,right-hand drive,white,4,False
45767046,549,1288.0,nissan,sentra,2007,sedan,yes,petrol,2.0,0,4,automatic,front,04-may,left wheel,black,12,False
45797438,10976,790.0,hyundai,i30,2009,sedan,yes,petrol,1.6,79027,4,automatic,front,04-may,left wheel,black,4,False
45816397,941,753.0,hyundai,sonata,2012,sedan,yes,petrol,2.4,215266,4,automatic,front,04-may,left wheel,grey,12,False
45792064,18817,0.0,mercedes-benz,sprinter,2005,microbus,no,diesel,2.7,22700,6,tiptronic,rear,04-may,left wheel,white,2,True
45812487,94083,431.0,bmw,x5,2016,jeep,yes,plug-in hybrid,2.0,58000,4,tiptronic,4x4,04-may,left wheel,black,12,True
45804439,22357,836.0,hyundai,tucson,2010,jeep,yes,diesel,2.0,214639,4,automatic,front,04-may,left wheel,black,4,False
45809176,13203,527.0,honda,fit,2015,hatchback,yes,petrol,1.3,137533,4,automatic,front,04-may,left wheel,silver,4,False
45770452,33870,1252.0,audi,a8,2012,sedan,yes,petrol,4.2,200000,8,automatic,4x4,04-may,left wheel,black,10,False
45797129,17553,966.0,hyundai,genesis,2009,coupe,yes,petrol,2.0,120219,4,automatic,front,04-may,left wheel,grey,4,False
45816474,10036,0.0,bmw,x5,2002,sedan,yes,petrol,3.0,321430,6,automatic,4x4,04-may,left wheel,grey,8,True
45806380,2038,333.0,ford,fusion,2014,sedan,yes,hybrid,2.0,165442,4,automatic,front,04-may,left wheel,black,12,False
45804210,18033,530.0,mini,countryman,2013,jeep,yes,petrol,1.6,132678,4,manual,front,04-may,left wheel,black,10,False
44919213,20385,0.0,porsche,cayenne,2008,jeep,yes,petrol,4.8,260000,8,tiptronic,4x4,04-may,left wheel,black,12,False
45793423,7213,0.0,mercedes-benz,ml 350,2003,jeep,yes,cng,3.5,178000,6,automatic,4x4,04-may,left wheel,blue,8,False
45815532,7997,0.0,bmw,525,2000,sedan,yes,petrol,2.5,200000,6,manual,rear,04-may,right-hand drive,blue,6,False
45800988,21953,585.0,toyota,prius,2013,sedan,yes,hybrid,1.8,105600,4,automatic,front,04-may,left wheel,black,10,False
45775579,49174,0.0,toyota,aqua,2012,hatchback,no,hybrid,1.5,199450,4,variator,front,04-may,right-hand drive,white,4,False
45344115,53941,0.0,lexus,rx 350,2013,jeep,yes,petrol,3.5,104000,6,tiptronic,front,04-may,left wheel,black,12,False
45726660,25889,707.0,ssangyong,korando,2011,jeep,yes,diesel,2.0,85000,4,automatic,front,04-may,left wheel,grey,4,False
45803087,53521,971.0,hyundai,santa fe,2016,jeep,yes,diesel,2.2,130279,4,automatic,front,04-may,left wheel,brown,4,False
45768783,4391,0.0,ford,transit,1992,microbus,no,diesel,2.5,0,4,manual,rear,04-may,left wheel,white,0,False
45523726,6586,1077.0,toyota,chr,2019,jeep,yes,petrol,2.0,19968,4,automatic,front,04-may,left wheel,white,12,False
45731119,30784,777.0,hyundai,h1,2014,minivan,yes,diesel,2.5,136711,4,automatic,front,04-may,left wheel,silver,4,False
45812918,10663,642.0,ford,focus,2012,hatchback,no,petrol,2.0,160000,4,tiptronic,front,04-may,left wheel,black,8,False
45754261,4861,1113.0,acura,mdx,2012,jeep,yes,petrol,3.7,147701,6,automatic,4x4,04-may,left wheel,white,12,False
45809471,10873,502.0,toyota,aqua,2013,hatchback,yes,petrol,1.5,154000,4,automatic,front,04-may,left wheel,silver,4,False
45802348,18654,862.0,hyundai,h1,2011,minivan,yes,diesel,2.5,69624,4,automatic,front,04-may,left wheel,black,4,False
45809657,53185,1017.0,honda,civic,2017,coupe,yes,petrol,2.0,26488,4,automatic,front,04-may,left wheel,white,4,False
45815962,9408,0.0,toyota,isis,2005,minivan,no,petrol,2.0,198555,4,automatic,4x4,04-may,right-hand drive,silver,4,False
45189258,14740,0.0,toyota,prius,2010,hatchback,yes,petrol,1.8,120000,4,variator,front,04-may,left wheel,black,6,False
45812747,1254,1079.0,hyundai,elantra,2018,sedan,yes,petrol,2.0,48171,4,automatic,front,04-may,left wheel,red,12,False
43073558,15681,0.0,toyota,aqua,2012,hatchback,no,hybrid,1.5,117000,4,variator,front,04-may,right-hand drive,silver,4,False
45797203,21103,730.0,hyundai,elantra,2016,sedan,yes,diesel,1.6,91314,4,automatic,front,04-may,left wheel,grey,4,False
45813224,10663,915.0,audi,q7,2014,jeep,yes,diesel,3.0,98803,6,automatic,4x4,04-may,left wheel,grey,0,False
45791035,28225,777.0,toyota,rav 4,2014,jeep,yes,petrol,2.5,116442,4,automatic,4x4,04-may,left wheel,grey,0,False
45778228,13485,0.0,audi,a6,2008,sedan,yes,petrol,3.2,268800,6,tiptronic,4x4,04-may,left wheel,silver,8,False
44961447,14740,0.0,toyota,corolla,2007,sedan,no,petrol,1.6,179000,4,tiptronic,front,04-may,left wheel,grey,0,False
45787376,3800,0.0,opel,vectra ბ,2001,hatchback,yes,petrol,2.6,219200,6,automatic,front,04-may,right-hand drive,black,6,False
45728412,53872,971.0,ssangyong,rexton,2016,jeep,yes,diesel,2.2,14950,4,automatic,front,04-may,left wheel,silver,4,False
44266062,87811,0.0,toyota,camry,2018,sedan,yes,petrol,3.5,18000,6,automatic,front,04-may,left wheel,black,10,False
45801333,22580,650.0,chevrolet,cruze,2016,sedan,no,petrol,1.4,64000,4,tiptronic,front,04-may,left wheel,white,8,False
45759951,15367,503.0,toyota,prius c,2012,hatchback,no,hybrid,1.5,202000,4,variator,front,04-may,left wheel,black,0,False
45442562,39201,0.0,bmw,740,2010,sedan,yes,petrol,3.0,158000,6,tiptronic,rear,04-may,left wheel,grey,12,False
45807840,282,0.0,ford,transit,2000,microbus,no,diesel,2.3,1000,4,manual,rear,04-may,left wheel,white,0,False
45788482,6586,0.0,opel,astra,2000,hatchback,no,petrol,1.6,250000,4,manual,front,04-may,left wheel,white,4,False
45725746,14069,707.0,ssangyong,actyon,2011,jeep,yes,diesel,2.0,209900,4,automatic,front,04-may,left wheel,silver,4,False
45262642,20855,1051.0,mitsubishi,outlander,2016,jeep,no,petrol,2.4,68985,4,automatic,front,04-may,left wheel,silver,0,False
45797032,18817,583.0,nissan,juke,2011,jeep,no,petrol,1.6,126117,4,tiptronic,front,04-may,left wheel,brown,0,True
45803915,21972,642.0,hyundai,tucson,2012,jeep,yes,diesel,2.0,162957,4,automatic,front,04-may,left wheel,white,4,False
45790884,10349,0.0,nissan,x-trail,2004,jeep,yes,cng,2.0,167000,4,automatic,4x4,04-may,right-hand drive,black,6,False
45803317,21918,891.0,hyundai,sonata,2016,sedan,yes,petrol,2.0,19088,4,automatic,front,04-may,left wheel,white,4,False
45730647,44003,880.0,ssangyong,actyon,2018,jeep,yes,petrol,1.6,24372,4,automatic,front,04-may,left wheel,blue,4,False
45416006,7997,0.0,mitsubishi,pajero io,1999,jeep,no,petrol,1.8,185000,4,automatic,4x4,04-may,left wheel,white,4,False
45756748,862,1399.0,ford,taurus,2010,sedan,yes,petrol,3.5,236770,6,automatic,front,04-may,left wheel,black,12,False
45797069,17249,0.0,toyota,prius,2010,hatchback,yes,hybrid,1.8,171000,4,variator,front,04-may,left wheel,pink,10,False
45654428,627,441.0,kia,optima,2015,sedan,yes,hybrid,2.4,70936,4,automatic,front,04-may,left wheel,black,12,False
45766804,862,1356.0,mercedes-benz,gl 450,2014,jeep,yes,petrol,4.6,153536,8,automatic,4x4,04-may,left wheel,blue,12,False
45699475,17562,0.0,bmw,x5,2005,jeep,yes,lpg,3.0,71000,6,tiptronic,4x4,04-may,right-hand drive,silver,10,False
45803184,10036,639.0,hyundai,sonata,2014,sedan,yes,lpg,2.0,493905,4,automatic,front,04-may,left wheel,silver,4,False
45807578,11290,0.0,mercedes-benz,c 200,2001,sedan,no,petrol,2.0,195000,4,manual,front,04-may,left wheel,silver,6,False
45803453,15367,765.0,hyundai,sonata,2015,sedan,yes,lpg,2.0,409910,4,automatic,front,04-may,left wheel,silver,4,False
45732673,15035,836.0,hyundai,sonata,2010,sedan,yes,petrol,2.0,193953,4,automatic,front,04-may,left wheel,silver,4,False
45760772,9500,0.0,mercedes-benz,220,2001,sedan,yes,diesel,2.2,3000,4,tiptronic,rear,04-may,left wheel,white,6,True
43884859,21639,586.0,toyota,prius v,2012,universal,yes,hybrid,1.8,198000,4,automatic,front,04-may,left wheel,white,8,False
45802885,25365,911.0,hyundai,santa fe,2010,jeep,yes,diesel,2.2,149046,4,automatic,front,04-may,left wheel,silver,4,False
45768856,8154,777.0,mazda,1300,2014,sedan,yes,petrol,2.5,57058,4,automatic,front,04-may,left wheel,grey,12,False
45796657,14113,0.0,mercedes-benz,e 500,2003,sedan,yes,petrol,5.0,130000,8,tiptronic,front,04-may,left wheel,black,12,False
44954265,7213,1486.0,honda,fit,2010,hatchback,no,petrol,1.3,9200,4,variator,front,04-may,right-hand drive,blue,2,False
45786649,10349,843.0,toyota,prius,2008,hatchback,no,hybrid,1.5,120000,4,automatic,front,04-may,left wheel,blue,7,False
45781758,10036,0.0,audi,a4,2002,sedan,yes,petrol,1.8,324000,4,tiptronic,4x4,04-may,left wheel,silver,4,True
45777471,12544,0.0,mercedes-benz,b 170,2006,hatchback,no,lpg,1.7,109000,4,tiptronic,front,04-may,right-hand drive,white,8,False
45801513,15035,583.0,hyundai,elantra,2011,sedan,yes,petrol,1.6,174391,4,automatic,front,04-may,left wheel,white,4,False
45728707,35338,640.0,ssangyong,rexton,2013,jeep,yes,diesel,2.0,142000,4,automatic,front,04-may,left wheel,white,4,False
45803834,29777,765.0,hyundai,tucson,2015,jeep,yes,diesel,2.0,66000,4,automatic,front,04-may,left wheel,white,4,False
45802887,44247,891.0,hyundai,santa fe,2016,jeep,yes,diesel,2.0,148633,4,automatic,front,04-may,left wheel,white,4,False
45794162,15681,0.0,mercedes-benz,ml 350 ml350,2004,jeep,yes,petrol,3.7,238078,6,tiptronic,4x4,04-may,left wheel,black,12,False
45786822,2509,0.0,subaru,r2,2003,sedan,no,petrol,0.7,50000,3,automatic,front,04-may,right-hand drive,black,4,False
45780585,23521,1586.0,nissan,pathfinder se,2010,jeep,yes,petrol,4.0,168000,6,tiptronic,4x4,04-may,left wheel,silver,12,False
45771553,1176,640.0,kia,avella,2013,sedan,yes,petrol,2.0,265618,4,automatic,front,04-may,left wheel,white,12,False
45528570,27284,934.0,toyota,camry,2015,sedan,yes,petrol,2.5,80000,4,automatic,front,04-may,left wheel,black,8,False
45809359,17813,447.0,honda,fit,2013,universal,yes,petrol,1.3,68614,4,automatic,front,04-may,left wheel,black,4,False
45780107,10663,0.0,toyota,prius,2006,hatchback,no,hybrid,1.5,210000,4,variator,front,04-may,left wheel,green,4,False
45804114,11447,986.0,lexus,hs 250h,2010,sedan,yes,hybrid,2.4,11111,4,variator,front,04-may,left wheel,silver,12,False
45764479,10976,0.0,ford,transit,1999,microbus,no,diesel,2.5,241000,4,manual,rear,02-mar,left wheel,white,2,False
45805870,93769,2216.0,chevrolet,suburban,2016,jeep,yes,petrol,5.3,170000,8,tiptronic,4x4,04-may,left wheel,black,12,False
45732933,6586,642.0,hyundai,sonata,2012,sedan,yes,lpg,2.0,742997,4,automatic,front,04-may,left wheel,silver,4,False
45803036,41553,891.0,hyundai,santa fe,2016,jeep,yes,diesel,2.0,142040,4,automatic,front,04-may,left wheel,black,4,False
45804325,24123,836.0,hyundai,tucson,2010,jeep,yes,diesel,2.0,138185,4,automatic,front,04-may,left wheel,silver,4,False
45798191,11992,1047.0,hyundai,elantra,2007,sedan,yes,petrol,1.6,128354,4,automatic,front,04-may,left wheel,silver,4,False
45776294,21953,690.0,ford,fusion,2016,sedan,no,petrol,1.5,91200,4,tiptronic,front,04-may,left wheel,carnelian red,8,True
45804437,99440,518.0,lexus,nx 300,2016,jeep,yes,hybrid,2.5,40450,4,automatic,front,04-may,left wheel,white,4,False
45766810,392,1324.0,chrysler,town and country,2010,sedan,yes,petrol,3.3,612685,6,automatic,front,02-mar,left wheel,white,12,False
45798303,18817,730.0,hyundai,elantra,2016,sedan,yes,petrol,1.6,32595,4,automatic,front,04-may,left wheel,silver,4,False
45789989,7056,833.0,kia,sportage,2010,jeep,yes,diesel,2.0,64741,4,automatic,front,04-may,left wheel,silver,4,False
45779282,32302,0.0,audi,q5,2011,hatchback,yes,petrol,2.0,148000,4,tiptronic,4x4,04-may,left wheel,blue,8,False
45804412,42551,877.0,hyundai,tucson,2017,jeep,yes,diesel,1.7,81070,4,automatic,front,04-may,left wheel,white,4,False
45694885,103491,0.0,bmw,x5,2018,jeep,yes,diesel,2.5,59364,6,tiptronic,4x4,04-may,left wheel,blue,12,True
45774474,6899,0.0,mercedes-benz,c 200,2001,sedan,yes,cng,2.0,100000,4,manual,rear,04-may,right-hand drive,silver,10,True
45780702,20385,0.0,toyota,prius,2012,hatchback,no,hybrid,1.8,114458,4,variator,front,04-may,left wheel,silver,6,False
44662044,17562,0.0,fiat,500 abarth ტურბო,2012,sedan,no,petrol,1.4,100000,6,manual,front,02-mar,left wheel,grey,6,True
45765336,100,0.0,toyota,voxy,2003,minivan,no,petrol,2.0,200000,4,automatic,front,04-may,right-hand drive,silver,2,False
45805051,35124,1017.0,audi,q5,2017,jeep,yes,petrol,2.0,0,4,automatic,4x4,04-may,left wheel,white,0,False
45804415,26591,2108.0,lexus,ls 460,2009,sedan,yes,petrol,4.6,132022,4,automatic,front,04-may,left wheel,silver,4,False
45804528,19707,836.0,hyundai,tucson,2010,jeep,yes,diesel,2.0,232801,4,automatic,front,04-may,left wheel,grey,4,False
43487132,90,0.0,bmw,x5,2006,jeep,yes,diesel,3.0,13000,6,tiptronic,4x4,04-may,left wheel,black,6,True
45540661,16500,585.0,toyota,prius,2013,hatchback,no,hybrid,1.8,91373,4,automatic,front,04-may,left wheel,sky blue,8,False
45481285,21953,0.0,nissan,juke,2013,jeep,yes,petrol,1.6,91000,4,automatic,4x4,04-may,left wheel,grey,4,True
45785166,131716,0.0,toyota,land cruiser prado,2018,jeep,yes,diesel,3.0,5292,6,automatic,4x4,04-may,left wheel,white,12,True
45779824,10349,0.0,toyota,matrix xr,2003,hatchback,no,lpg,1.8,190400,4,automatic,front,04-may,left wheel,silver,8,False
45760292,32929,0.0,bmw,535,2012,sedan,yes,petrol,3.0,152000,6,tiptronic,rear,04-may,left wheel,black,8,True
45779026,11604,0.0,ford,transit,1998,microbus,no,diesel,2.5,12345,4,manual,rear,04-may,left wheel,white,2,False
45758625,8467,0.0,bmw,225,2004,sedan,no,petrol,2.5,190000,6,tiptronic,rear,04-may,right-hand drive,black,2,False
